curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Administração,Noite,99,40,2.47,2025,1,etec-professora-maria-cristina-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,271,40,6.77,2025,1,etec-professora-maria-cristina-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,294,40,7.35,2025,1,etec-professora-maria-cristina-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,146,40,3.65,2025,1,etec-professora-maria-cristina-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,159,40,3.97,2025,1,etec-professora-maria-cristina-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,154,40,3.85,2025,1,etec-professora-maria-cristina-medeiros
Logística,Noite,58,40,1.45,2025,1,etec-professora-maria-cristina-medeiros
Química,Noite,93,40,2.32,2025,1,etec-professora-maria-cristina-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,44,40,1.1,2025,1,etec-professora-marines-teodoro-de-freitas-almeida-emeif-profa-ana-rosa-borborema
Cálculos Trabalhistas - Especialização,Noite,26,40,0.65,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,128,40,3.2,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,151,40,3.77,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,164,40,4.09,2025,1,etec-professora-marines-teodoro-de-freitas-almeida
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária (Alternância) - MTec-PI,Manhã e Tarde,87,30,2.9,2025,1,etec-professora-marines-teodoro-de-freitas-emef-manoel-roque-novo-horizonte
Agropecuária,Tarde,63,35,1.8,2025,1,etec-professora-nair-luccas-ribeiro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,55,35,1.57,2025,1,etec-professora-nair-luccas-ribeiro
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,89,35,2.54,2025,1,etec-professora-nair-luccas-ribeiro
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,74,35,2.11,2025,1,etec-professora-nair-luccas-ribeiro
Segurança do Trabalho,Noite,78,35,2.22,2025,1,etec-professora-nair-luccas-ribeiro
Agronegócio,Noite,56,40,1.4,2025,1,etec-professora-terezinha-monteiro-dos-santos
Cálculos Trabalhistas - Especialização,Noite,26,40,0.65,2025,1,etec-professora-terezinha-monteiro-dos-santos
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,175,35,5,2025,1,etec-professora-terezinha-monteiro-dos-santos
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,127,35,3.62,2025,1,etec-professora-terezinha-monteiro-dos-santos
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,125,35,3.57,2025,1,etec-professora-terezinha-monteiro-dos-santos
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,43,35,1.22,2025,1,etec-professora-terezinha-monteiro-dos-santos
Administração,Noite,69,40,1.72,2025,1,etec-raposo-tavares
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,323,40,8.07,2025,1,etec-raposo-tavares
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,363,40,9.07,2025,1,etec-raposo-tavares
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,131,40,3.27,2025,1,etec-raposo-tavares
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,126,40,3.15,2025,1,etec-raposo-tavares
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,38,40,0.95,2025,1,etec-raposo-tavares
Química,Noite,70,40,1.75,2025,1,etec-raposo-tavares
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,43,40,1.07,2025,1,etec-rodrigues-de-abreu-ee-ernesto-monte
Transações Imobiliárias,Noite,42,40,1.05,2025,1,etec-rodrigues-de-abreu-ee-ernesto-monte
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,162,40,4.05,2025,1,etec-rodrigues-de-abreu-fatec-de-bauru
Desenvolvimento de Sistemas,Noite,87,40,2.17,2025,1,etec-rodrigues-de-abreu
Enfermagem,Tarde,92,40,2.29,2025,1,etec-rodrigues-de-abreu
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,91,40,2.27,2025,1,etec-rodrigues-de-abreu
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,254,40,6.35,2025,1,etec-rodrigues-de-abreu
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,332,40,8.3,2025,1,etec-rodrigues-de-abreu
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,206,40,5.15,2025,1,etec-rodrigues-de-abreu
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Tarde,156,40,3.9,2025,1,etec-rodrigues-de-abreu
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,205,35,5.85,2025,1,etec-rodrigues-de-abreu
Logística,Noite,42,40,1.05,2025,1,etec-rodrigues-de-abreu
Recursos Humanos,Noite,73,40,1.82,2025,1,etec-rodrigues-de-abreu
Administração,Noite,60,40,1.5,2025,1,etec-rosa-perrone-scavone-emef-antonio-rodrigues-da-silva-morungaba
Administração,Noite,58,40,1.45,2025,1,etec-rosa-perrone-scavone
Automação Industrial,Noite,62,40,1.55,2025,1,etec-rosa-perrone-scavone
Desenvolvimento de Sistemas,Tarde,54,40,1.35,2025,1,etec-rosa-perrone-scavone
Eletromecânica,Noite,61,40,1.52,2025,1,etec-rosa-perrone-scavone
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,199,40,4.97,2025,1,etec-rosa-perrone-scavone
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-PI,Manhã e Tarde,146,40,3.65,2025,1,etec-rosa-perrone-scavone
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,244,40,6.1,2025,1,etec-rosa-perrone-scavone
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,60,40,1.5,2025,1,etec-rosa-perrone-scavone
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-PI,Manhã e Tarde,121,40,3.02,2025,1,etec-rosa-perrone-scavone
Recursos Humanos,Noite,43,40,1.07,2025,1,etec-rosa-perrone-scavone
Alimentos,Noite,70,40,1.75,2025,1,etec-rubens-de-faria-e-souza
Eletrônica,Noite,68,40,1.7,2025,1,etec-rubens-de-faria-e-souza
Eletrotécnica,Noite,116,40,2.9,2025,1,etec-rubens-de-faria-e-souza
Enfermagem,Tarde,100,30,3.33,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Alimentos - MTec,Manhã,354,40,8.85,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Eletromecânica - MTec,Tarde,85,40,2.12,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,180,40,4.5,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec,Tarde,80,40,2,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,171,40,4.27,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Manhã,407,40,10.17,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,289,40,7.22,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,302,40,7.55,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Manhã,470,40,11.75,2025,1,etec-rubens-de-faria-e-souza
Mecânica,Noite,106,40,2.65,2025,1,etec-rubens-de-faria-e-souza
Mecatrônica,Noite,139,40,3.47,2025,1,etec-rubens-de-faria-e-souza
Química,Noite,81,40,2.02,2025,1,etec-rubens-de-faria-e-souza
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,83,40,2.07,2025,1,etec-sales-gomes-fatec-professor-wilson-roberto-ribeiro-de-camargo
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,106,40,2.65,2025,1,etec-sales-gomes-fatec-professor-wilson-roberto-ribeiro-de-camargo
Administração,Noite,37,40,0.92,2025,1,etec-sales-gomes-ipero
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,38,40,0.95,2025,1,etec-sales-gomes-ipero
Desenvolvimento de Sistemas,Noite,92,40,2.29,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,254,40,6.35,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,271,40,6.77,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Farmácia - MTec,Tarde,146,40,3.65,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,129,40,3.22,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Tarde,65,40,1.62,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-N,Noite,66,40,1.65,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Tarde,71,40,1.77,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,246,40,6.15,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,124,40,3.1,2025,1,etec-sales-gomes
Mecânica,Noite,77,40,1.92,2025,1,etec-sales-gomes
Meio Ambiente,Noite,39,40,0.97,2025,1,etec-sales-gomes
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,48,40,1.2,2025,1,etec-santa-ifigenia
Ensino Médio com Habilitação Profissional de Técnico em Eventos - MTec,Manhã,122,40,3.05,2025,1,etec-santa-ifigenia
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec,Tarde,85,40,2.12,2025,1,etec-santa-ifigenia
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec,Manhã,220,40,5.5,2025,1,etec-santa-ifigenia
Ensino Médio com Habilitação Profissional de Técnico em Hospedagem - MTec,Manhã,70,40,1.75,2025,1,etec-santa-ifigenia
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,81,40,2.02,2025,1,etec-santa-ifigenia
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,206,40,5.15,2025,1,etec-santa-ifigenia
Gastronomia,Noite,93,40,2.32,2025,1,etec-santa-ifigenia
Gastronomia Internacional - Especialização,Noite,70,40,1.75,2025,1,etec-santa-ifigenia
Administração,Noite,45,40,1.12,2025,1,etec-sao-mateus
Eletrônica - 20% On-line,Noite,47,40,1.17,2025,1,etec-sao-mateus
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,295,40,7.37,2025,1,etec-sao-mateus
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,100,40,2.5,2025,1,etec-sao-mateus
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,397,40,9.92,2025,1,etec-sao-mateus
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Tarde,80,40,2,2025,1,etec-sao-mateus
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,296,40,7.4,2025,1,etec-sao-mateus
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,111,40,2.77,2025,1,etec-sao-mateus
Nutrição e Dietética,Noite,74,40,1.85,2025,1,etec-sao-mateus
Segurança do Trabalho,Noite,51,40,1.27,2025,1,etec-sao-mateus
Administração,Noite,44,40,1.1,2025,1,etec-sebastiana-augusta-de-moraes-ee-alice-marques-da-silva-rocha
Serviços Jurídicos,Noite,40,40,1,2025,1,etec-sebastiana-augusta-de-moraes-ee-alice-marques-da-silva-rocha
Desenvolvimento de Sistemas,Noite,40,40,1,2025,1,etec-sebastiana-augusta-de-moraes-ee-dona-noemia-dias-perotti
Logística,Noite,43,40,1.07,2025,1,etec-sebastiana-augusta-de-moraes-ee-dona-noemia-dias-perotti
Agronegócio,Noite,61,40,1.52,2025,1,etec-sebastiana-augusta-de-moraes-ee-vicente-barbosa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,52,40,1.3,2025,1,etec-sebastiana-augusta-de-moraes-em-fundacao-educacional-de-andradina-andradina
Agronegócio,Noite,68,40,1.7,2025,1,etec-sebastiana-augusta-de-moraes
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,63,40,1.57,2025,1,etec-sebastiana-augusta-de-moraes
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária (Alternância) - MTec-PI,Manhã e Tarde,50,40,1.25,2025,1,etec-sebastiana-augusta-de-moraes
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Manhã,74,35,2.11,2025,1,etec-sebrae
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,160,35,4.57,2025,1,etec-sebrae
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,53,35,1.51,2025,1,etec-sebrae
Informática para Internet,Noite,29,35,0.82,2025,1,etec-sebrae
Administração,Noite,119,40,2.97,2025,1,etec-sylvio-de-mattos-carvalho
Eletrotécnica,Noite,82,40,2.04,2025,1,etec-sylvio-de-mattos-carvalho
Enfermagem,Manhã,52,30,1.73,2025,1,etec-sylvio-de-mattos-carvalho
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,395,80,4.93,2025,1,etec-sylvio-de-mattos-carvalho
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,68,40,1.7,2025,1,etec-sylvio-de-mattos-carvalho
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Manhã,196,80,2.45,2025,1,etec-sylvio-de-mattos-carvalho
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-N,Noite,62,40,1.55,2025,1,etec-sylvio-de-mattos-carvalho
Informática,Noite,73,40,1.82,2025,1,etec-sylvio-de-mattos-carvalho
Mecânica,Noite,70,40,1.75,2025,1,etec-sylvio-de-mattos-carvalho
Administração,Noite,47,30,1.56,2025,1,etec-takashi-morita-ceu-alvarenga
Administração,Noite,53,30,1.76,2025,1,etec-takashi-morita-ceu-parelheiros
Administração,Noite,65,40,1.62,2025,1,etec-takashi-morita
Automação Industrial,Noite,98,40,2.45,2025,1,etec-takashi-morita
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,444,40,11.1,2025,1,etec-takashi-morita
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,372,40,9.3,2025,1,etec-takashi-morita
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,80,40,2,2025,1,etec-takashi-morita
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Manhã,361,40,9.02,2025,1,etec-takashi-morita
Ensino Médio com Habilitação Profissional de Técnico em Eletroeletrônica - MTec-N,Noite,44,40,1.1,2025,1,etec-takashi-morita
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec-PI,Manhã e Tarde,190,40,4.75,2025,1,etec-takashi-morita
Segurança do Trabalho,Noite,67,40,1.67,2025,1,etec-takashi-morita
Administração,Noite,56,40,1.4,2025,1,etec-tenente-aviador-gustavo-klug
Enfermagem,Manhã,112,40,2.8,2025,1,etec-tenente-aviador-gustavo-klug
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,85,40,2.12,2025,1,etec-tenente-aviador-gustavo-klug
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,117,40,2.92,2025,1,etec-tenente-aviador-gustavo-klug
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,84,40,2.1,2025,1,etec-tenente-aviador-gustavo-klug
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,165,40,4.12,2025,1,etec-tenente-aviador-gustavo-klug
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,28,40,0.7,2025,1,etec-tenente-aviador-gustavo-klug
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec - AMS,Manhã,91,40,2.27,2025,1,etec-tereza-aparecida-cardoso-nunes-de-oliveira-faculdade-de-tecnologia-de-itaquera-professor-miguel-reale
Eletrotécnica,Noite,67,40,1.67,2025,1,etec-tereza-aparecida-cardoso-nunes-de-oliveira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,260,40,6.5,2025,1,etec-tereza-aparecida-cardoso-nunes-de-oliveira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,26,40,0.65,2025,1,etec-tereza-aparecida-cardoso-nunes-de-oliveira
